date,home_team,away_team,home_form,away_form,form_diff,home_avg_scored,home_avg_conceded,away_avg_scored,away_avg_conceded,goal_diff,h2h,home_momentum,away_momentum,momentum_diff,home_elo,away_elo,elo_diff,home_elo_winrate,away_elo_winrate,home_star_elo,away_star_elo,star_elo_diff,home_age_score,away_age_score,home_conf_strength,away_conf_strength,conf_diff,home_attack,away_attack,attack_diff,home_defense,away_defense,defense_diff,home_mid,away_mid,is_neutral,weight,result
2023-09-08,Bermuda,French Guiana,0.2,0.5,-0.3,1.9,2.2,1.7,1.1,0.19999999999999996,0.5,0.0,0.0,0.0,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0
2023-09-08,Belize,Saint Vincent and the Grenadines,0.1,0.1,0.0,0.9,1.8,0.9,3.1,0.0,0.5,0.0,0.0,0.0,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,-1
2023-09-08,Uruguay,Chile,0.5,0.4,0.09999999999999998,1.1,1.1,1.0,1.4,0.10000000000000009,0.75,0.2,0.0,0.2,1892,1500,392,0.4372549019607843,0.5,2544.0666666666666,1500.0,1044.0666666666666,0.9652173913043476,0.5,0.9,0.7,0.20000000000000007,4.666666666666667,0.0,4.666666666666667,23.58333333333333,0.0,23.58333333333333,26.857142857142858,0.0,0,4.0,1
2023-09-08,Brazil,Bolivia,0.6,0.3,0.3,2.1,0.4,1.1,2.3,1.0,1.0,0.0,0.0,0.0,1984,1500,484,0.6285178236397748,0.5,2646.4,1500.0,1146.4,0.8291139240506329,0.5,0.9,0.7,0.20000000000000007,6.555555555555555,0.0,6.555555555555555,17.346153846153847,0.0,17.346153846153847,17.394736842105264,0.0,0,4.0,1
2023-09-08,Burkina Faso,Eswatini,0.4,0.2,0.2,1.5,1.3,0.7,1.1,0.8,1.0,0.0,0.0,0.0,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0
2023-09-08,Egypt,Ethiopia,0.6,0.1,0.5,1.2,0.5,0.9,1.5,0.29999999999999993,0.0,0.6,0.0,0.6,1689,1500,189,0.504524886877828,0.5,2294.4,1500.0,794.4000000000001,0.975,0.5,0.75,0.7,0.050000000000000044,4.0,0.0,4.0,0.0,0.0,0.0,15.333333333333334,0.0,0,2.0,1
2023-09-08,Mali,South Sudan,0.5,0.4,0.09999999999999998,1.4,0.4,1.1,1.3,0.2999999999999998,1.0,0.2,0.0,0.2,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.8125,0.5,0.7,0.7,0.0,0.0,0.0,0.0,16.428571428571427,0.0,16.428571428571427,22.88888888888889,0.0,0,2.0,1
2023-09-08,Georgia,Spain,0.7,0.4,0.29999999999999993,2.1,0.7,1.6,0.8,0.5,0.0,0.0,0.0,0.0,1500,2165,-665,0.5,0.5902688860435339,1500.0,2774.566666666667,-1274.566666666667,0.5,0.8899686520376175,0.7,1.0,-0.30000000000000004,0.0,7.0,-7.0,0.0,20.708661417322837,-20.708661417322837,0.0,15.34640522875817,0,3.0,-1
2023-09-08,Cyprus,Scotland,0.2,0.8,-0.6000000000000001,0.8,2.0,2.0,0.6,-1.2,0.0,0.0,0.8,-0.8,1500,1767,-267,0.5,0.4735023041474654,1500.0,2493.6,-993.5999999999999,0.5,0.9285714285714284,0.7,1.0,-0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,-1
2023-09-08,Croatia,Latvia,0.4,0.3,0.10000000000000003,1.5,1.0,1.4,1.3,0.10000000000000009,0.5,0.0,0.0,0.0,1930,1500,430,0.5238095238095238,0.5,2617.5,1500.0,1117.5,0.5,0.5,1.0,0.7,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,1
2023-09-08,Turkey,Armenia,0.7,0.3,0.39999999999999997,2.5,1.0,1.2,2.6,1.3,1.0,0.4,0.4,0.0,1902,1500,402,0.3925373134328358,0.5,1991.6333333333328,1500.0,491.63333333333276,0.66875,0.5,1.0,0.7,0.30000000000000004,2.5,0.0,2.5,30.5,0.0,30.5,16.0,0.0,0,3.0,0
2023-09-08,Bosnia and Herzegovina,Liechtenstein,0.4,0.0,0.4,1.1,1.5,0.1,2.5,1.0,1.0,0.0,0.0,0.0,1594,1500,94,0.3714285714285714,0.5,2215.4333333333334,1500.0,715.4333333333334,0.8333333333333333,0.5,1.0,0.7,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,1
2023-09-08,Luxembourg,Iceland,0.5,0.1,0.4,1.3,1.3,1.5,1.3,-0.19999999999999996,0.5,0.4,0.0,0.4,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,1
2023-09-08,Slovakia,Portugal,0.5,0.7,-0.19999999999999996,1.0,0.7,2.6,0.7,-1.6,0.5,0.6,0.8,-0.20000000000000007,1500,1984,-484,0.5,0.497841726618705,1500.0,2709.6666666666665,-1209.6666666666665,0.977777777777778,0.8274509803921568,0.7,1.0,-0.30000000000000004,0.0,6.75,-6.75,24.25,19.33333333333333,4.916666666666671,11.0,21.03846153846154,0,3.0,-1
2023-09-09,Antigua and Barbuda,Guyana,0.5,0.3,0.2,0.9,1.5,0.9,2.3,0.0,0.5,0.0,0.0,0.0,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,-1
2023-09-09,Bahamas,Puerto Rico,0.1,0.6,-0.5,0.2,2.4,2.7,0.6,-2.5,0.0,0.0,0.0,0.0,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,-1
2023-09-09,British Virgin Islands,Turks and Caicos Islands,0.0,0.3,-0.3,0.6,3.7,1.0,4.8,-0.4,0.0,0.0,0.6,-0.6,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,1
2023-09-09,Malawi,Guinea,0.4,0.4,0.0,0.9,0.8,0.9,1.1,0.0,0.0,0.0,0.0,0.0,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0
2023-09-09,Ivory Coast,Lesotho,0.5,0.3,0.2,1.4,0.9,0.9,1.5,0.4999999999999999,0.0,0.0,0.0,0.0,1676,1500,176,0.5021645021645021,0.5,1702.7,1500.0,202.70000000000005,0.8243243243243242,0.5,0.75,0.7,0.050000000000000044,1.6666666666666667,0.0,1.6666666666666667,19.428571428571427,0.0,19.428571428571427,12.705882352941176,0.0,0,2.0,1
2023-09-09,Comoros,Zambia,0.2,0.9,-0.7,0.9,1.6,2.2,0.9,-1.3000000000000003,0.0,0.0,0.8,-0.8,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0
2023-09-09,Mauritania,Gabon,0.3,0.3,0.0,1.0,1.3,0.8,0.9,0.19999999999999996,0.0,0.2,0.0,0.2,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,1
2023-09-09,DR Congo,Sudan,0.4,0.2,0.2,1.4,1.1,0.4,1.8,0.9999999999999999,0.0,0.2,0.0,0.2,1655,1500,155,0.4124087591240876,0.5,1500.0,1500.0,0.0,0.5,0.5,0.75,0.7,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,1
2023-09-09,Rwanda,Senegal,0.0,0.4,-0.4,0.5,1.4,1.7,1.5,-1.2,0.0,0.0,0.0,0.0,1500,1878,-378,0.5,0.4524822695035461,1500.0,2447.8,-947.8000000000002,0.5,0.7,0.7,0.75,-0.050000000000000044,0.0,4.833333333333333,-4.833333333333333,0.0,21.066666666666663,-21.066666666666663,0.0,15.666666666666666,0,2.0,0
2023-09-09,Ukraine,England,0.5,0.7,-0.19999999999999996,1.4,0.9,3.1,0.8,-1.7000000000000002,0.0,0.4,0.8,-0.4,1500,2020,-520,0.5,0.5882859603789836,1500.0,2657.366666666667,-1157.3666666666668,0.5,0.8533783783783783,0.7,1.0,-0.30000000000000004,0.0,6.75,-6.75,0.0,18.716666666666665,-18.716666666666665,0.0,15.544117647058824,1,3.0,0
2023-09-09,North Macedonia,Italy,0.3,0.5,-0.2,1.1,2.0,1.5,1.3,-0.3999999999999999,1.0,0.0,0.2,-0.2,1500,1500,0,0.5,0.5,1500.0,2564.8,-1064.8000000000002,0.5,0.8610465116279069,0.7,0.7,0.0,0.0,3.954545454545455,-3.954545454545455,0.0,17.274193548387096,-17.274193548387096,0.0,14.0,0,3.0,0
2023-09-09,Azerbaijan,Belgium,0.3,0.5,-0.2,1.0,1.7,1.2,0.6,-0.19999999999999996,0.5,0.0,0.2,-0.2,1500,1867,-367,0.5,0.4446978335233751,1500.0,2561.633333333333,-1061.6333333333332,0.5,0.86875,0.7,1.0,-0.30000000000000004,0.0,1.0,-1.0,0.0,15.214285714285714,-15.214285714285714,0.0,17.22222222222222,0,3.0,-1
2023-09-09,Estonia,Sweden,0.5,0.2,0.3,1.5,1.1,1.2,1.8,0.30000000000000004,0.5,0.0,0.0,0.0,1500,1719,-219,0.5,0.4906166219839142,1500.0,2467.633333333333,-967.6333333333332,0.5,0.7206896551724139,0.7,1.0,-0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,-1
2023-09-09,Andorra,Belarus,0.2,0.1,0.1,0.9,1.4,0.7,1.7,0.20000000000000007,0.5,0.0,0.2,-0.2,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0
2023-09-09,Kosovo,Switzerland,0.3,0.7,-0.39999999999999997,1.4,1.2,2.1,1.4,-0.7000000000000002,0.5,0.0,0.0,0.0,1500,1889,-389,0.5,0.3560267857142857,1500.0,2487.9333333333334,-987.9333333333334,0.5,0.5,0.7,1.0,-0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0
2023-09-09,Romania,Israel,0.4,0.5,-0.09999999999999998,1.2,1.1,1.8,1.8,-0.6000000000000001,0.5,0.0,0.4,-0.4,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0
2023-09-10,Guatemala,Panama,0.7,0.5,0.19999999999999996,1.7,0.5,1.5,0.9,0.19999999999999996,0.5,0.2,0.2,0.0,1500,1737,-237,0.5,0.3310810810810811,1500.0,2234.633333333333,-734.6333333333332,0.5,0.8,0.7,0.65,0.04999999999999993,0.0,0.0,0.0,0.0,13.0,-13.0,0.0,0.0,0,2.0,0
2023-09-10,El Salvador,Trinidad and Tobago,0.1,0.5,-0.4,1.0,1.5,1.7,1.6,-0.7,1.0,0.0,0.2,-0.2,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,-1
2023-09-10,Martinique,Curaçao,0.3,0.2,0.09999999999999998,1.3,2.2,1.2,1.2,0.10000000000000009,0.5,0.0,0.0,0.0,1500,1436,64,0.5,0.4028056112224449,1500.0,1500.0,0.0,0.5,0.5,0.7,0.65,0.04999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,1
2023-09-10,Guadeloupe,Sint Maarten,0.6,0.3,0.3,2.0,1.0,2.4,2.3,-0.3999999999999999,1.0,0.2,0.0,0.2,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,1
2023-09-10,Saint Lucia,Saint Kitts and Nevis,0.6,0.3,0.3,1.5,1.2,1.2,2.2,0.30000000000000004,0.5,0.2,0.0,0.2,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,1
2023-09-10,Nigeria,São Tomé and Príncipe,0.6,0.0,0.6,2.2,0.7,0.9,3.5,1.3000000000000003,1.0,0.4,0.0,0.4,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.7928571428571427,0.5,0.7,0.7,0.0,3.5454545454545454,0.0,3.5454545454545454,18.0,0.0,18.0,9.090909090909092,0.0,0,2.0,1
2023-09-10,Togo,Cape Verde,0.3,0.4,-0.10000000000000003,1.0,1.0,0.9,0.8,0.09999999999999998,0.0,0.2,0.4,-0.2,1500,1549,-49,0.5,0.373015873015873,1500.0,1500.0,0.0,0.5,0.5,0.7,0.75,-0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,1
2023-09-10,Gambia,Congo,0.6,0.2,0.39999999999999997,1.0,0.9,0.7,1.7,0.30000000000000004,0.0,0.4,0.0,0.4,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0
2023-09-10,Republic of Ireland,Netherlands,0.3,0.5,-0.2,1.2,1.2,2.0,1.5,-0.8,0.5,0.0,0.2,-0.2,1500,1961,-461,0.5,0.5155210643015521,1500.0,2604.5,-1104.5,0.5,0.8695652173913043,0.7,1.0,-0.30000000000000004,0.0,6.428571428571429,-6.428571428571429,0.0,19.78787878787879,-19.78787878787879,0.0,16.08695652173913,0,3.0,-1
2023-09-10,Greece,Gibraltar,0.7,0.0,0.7,1.5,0.7,0.3,3.0,1.2,1.0,0.0,0.0,0.0,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,1
2023-09-10,Faroe Islands,Moldova,0.2,0.5,-0.3,0.9,1.9,1.4,1.1,-0.4999999999999999,0.3333333333333333,0.0,0.2,-0.2,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,-1
2023-09-10,Albania,Poland,0.3,0.4,-0.10000000000000003,1.1,1.4,1.0,1.3,0.10000000000000009,0.0,0.0,0.2,-0.2,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.945,0.7,0.7,0.0,0.0,6.0,-6.0,0.0,22.142857142857142,-22.142857142857142,0.0,20.83333333333333,0,3.0,1
2023-09-10,Montenegro,Bulgaria,0.3,0.2,0.09999999999999998,0.9,1.0,1.2,1.4,-0.29999999999999993,0.3333333333333333,0.0,0.0,0.0,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,1
2023-09-10,Lithuania,Serbia,0.0,0.4,-0.4,0.5,1.5,1.9,1.4,-1.4,0.0,0.0,0.0,0.0,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.8904761904761905,0.7,0.7,0.0,0.0,3.8,-3.8,0.0,12.166666666666666,-12.166666666666666,0.0,14.0,0,3.0,-1
2023-09-10,Finland,Denmark,0.6,0.4,0.19999999999999996,1.8,0.8,1.5,1.0,0.30000000000000004,0.5,0.8,0.2,0.6000000000000001,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,-1
2023-09-10,Kazakhstan,Northern Ireland,0.6,0.2,0.39999999999999997,1.4,1.1,1.1,1.6,0.2999999999999998,1.0,0.0,0.0,0.0,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,1
2023-09-10,San Marino,Slovenia,0.0,0.4,-0.4,0.0,3.6,1.5,1.4,-1.5,0.0,0.0,0.2,-0.2,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.975,0.7,0.7,0.0,0.0,11.0,-11.0,0.0,13.0,-13.0,0.0,6.0,0,3.0,-1
2023-09-10,Lebanon,India,0.4,0.6,-0.19999999999999996,1.0,1.0,1.9,0.5,-0.8999999999999999,0.0,0.0,0.0,0.0,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,1
2023-09-10,Thailand,Iraq,0.7,0.6,0.09999999999999998,2.3,0.7,1.8,0.7,0.4999999999999998,0.5,0.4,0.0,0.4,1500,1607,-107,0.5,0.4723684210526316,1500.0,1849.5333333333333,-349.5333333333333,0.5,0.5,0.7,0.75,-0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0
2023-09-11,Dominican Republic,Montserrat,0.3,0.4,-0.10000000000000003,1.5,1.3,1.7,2.1,-0.19999999999999996,0.0,0.0,0.2,-0.2,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,1
2023-09-11,Nicaragua,Barbados,0.7,0.1,0.6,2.7,0.6,0.8,2.2,1.9000000000000001,1.0,0.2,0.0,0.2,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,1
2023-09-11,Saint Martin,Bonaire,0.4,0.5,-0.09999999999999998,1.5,1.1,2.2,1.9,-0.7000000000000002,0.5,0.2,0.0,0.2,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,1
2023-09-11,Cayman Islands,Aruba,0.0,0.2,-0.2,0.7,3.3,1.2,3.1,-0.5,0.0,0.0,0.0,0.0,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,-1
2023-09-11,Guinea-Bissau,Sierra Leone,0.3,0.2,0.09999999999999998,0.9,0.7,1.2,1.2,-0.29999999999999993,0.0,0.2,0.0,0.2,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,1
2023-09-11,Armenia,Croatia,0.3,0.4,-0.10000000000000003,1.2,2.3,1.6,0.9,-0.40000000000000013,0.5,0.0,0.2,-0.2,1500,1930,-430,0.5,0.5238095238095238,1500.0,2617.5,-1117.5,0.5,0.5,0.7,1.0,-0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,-1
2023-09-11,Latvia,Wales,0.2,0.1,0.1,1.3,1.8,0.8,1.9,0.5,0.0,0.0,0.0,0.0,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,-1
2023-09-11,Iceland,Bosnia and Herzegovina,0.1,0.5,-0.4,1.4,1.4,1.2,1.5,0.19999999999999996,0.0,0.0,0.2,-0.2,1500,1594,-94,0.5,0.3714285714285714,1500.0,2215.4333333333334,-715.4333333333334,0.5,0.8333333333333333,0.7,1.0,-0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,1
2023-09-11,Portugal,Luxembourg,0.8,0.5,0.30000000000000004,2.7,0.6,1.4,1.4,1.3000000000000003,1.0,1.0,0.6,0.4,1984,1500,484,0.497841726618705,0.5,2709.6666666666665,1500.0,1209.6666666666665,0.8274509803921568,0.5,1.0,0.7,0.30000000000000004,6.75,0.0,6.75,19.33333333333333,0.0,19.33333333333333,21.03846153846154,0.0,0,3.0,1
2023-09-11,Slovakia,Liechtenstein,0.4,0.0,0.4,0.9,0.8,0.2,2.5,0.7,1.0,0.0,0.0,0.0,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.977777777777778,0.5,0.7,0.7,0.0,0.0,0.0,0.0,24.25,0.0,24.25,11.0,0.0,0,3.0,1
2023-09-12,Cuba,Suriname,0.5,0.1,0.4,1.4,1.2,0.6,1.9,0.7999999999999999,0.5,0.0,0.0,0.0,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,1
2023-09-12,Jamaica,Haiti,0.5,0.6,-0.09999999999999998,1.9,1.0,2.6,1.1,-0.7000000000000002,0.5,0.2,0.0,0.2,1500,1532,-32,0.5,0.4377224199288256,1500.0,1500.0,0.0,0.5,0.875,0.7,0.65,0.04999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0
2023-09-12,Honduras,Grenada,0.3,0.0,0.3,0.9,1.7,0.8,3.2,0.09999999999999998,1.0,0.0,0.0,0.0,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0,2.0,1
2023-09-12,Saint Vincent and the Grenadines,Bermuda,0.1,0.1,0.0,0.8,3.2,1.4,2.2,-0.5999999999999999,0.5,0.2,0.0,0.2,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,1
2023-09-12,French Guiana,Belize,0.4,0.1,0.30000000000000004,1.4,1.1,0.8,1.7,0.5999999999999999,0.5,0.0,0.0,0.0,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,-1
2023-09-12,Guyana,Bahamas,0.4,0.1,0.30000000000000004,1.4,2.2,0.3,2.6,1.0999999999999999,1.0,0.2,0.0,0.2,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,1
2023-09-12,Puerto Rico,Antigua and Barbuda,0.7,0.4,0.29999999999999993,3.3,0.6,0.7,2.0,2.5999999999999996,0.5,0.2,0.0,0.2,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,1
2023-09-12,Turks and Caicos Islands,Dominica,0.3,0.2,0.09999999999999998,1.1,4.1,0.8,1.3,0.30000000000000004,0.5,0.0,0.0,0.0,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,-1
2023-09-12,Bolivia,Argentina,0.3,0.6,-0.3,1.2,2.5,2.0,0.9,-0.8,0.0,0.0,0.2,-0.2,1500,2113,-613,0.5,0.5495495495495496,1500.0,2538.733333333333,-1038.7333333333331,0.5,0.871641791044776,0.7,0.9,-0.20000000000000007,0.0,7.666666666666667,-7.666666666666667,0.0,21.65,-21.65,0.0,19.27586206896552,0,4.0,-1
2023-09-12,Ecuador,Uruguay,0.2,0.6,-0.39999999999999997,1.0,1.0,1.3,0.8,-0.30000000000000004,0.3333333333333333,0.0,0.4,-0.4,1933,1892,41,0.3055091819699499,0.4372549019607843,2508.9333333333334,2544.0666666666666,-35.13333333333321,0.5666666666666668,0.9652173913043476,0.9,0.9,0.0,0.0,4.666666666666667,-4.666666666666667,26.0,23.58333333333333,2.4166666666666714,16.75,26.857142857142858,0,4.0,1
2023-09-12,Venezuela,Paraguay,0.2,0.1,0.1,0.9,2.0,0.3,1.5,0.6000000000000001,0.0,0.0,0.0,0.0,1500,1833,-333,0.5,0.3498098859315589,1500.0,2324.1,-824.0999999999999,0.5,0.8,0.7,0.9,-0.20000000000000007,0.0,1.0,-1.0,0.0,18.0,-18.0,0.0,29.5,0,4.0,1
2023-09-12,Peru,Brazil,0.4,0.7,-0.29999999999999993,0.9,0.5,2.6,0.5,-1.7000000000000002,0.0,0.0,0.2,-0.2,1500,1984,-484,0.5,0.6285178236397748,1500.0,2646.4,-1146.4,0.5,0.8291139240506329,0.7,0.9,-0.20000000000000007,0.0,6.555555555555555,-6.555555555555555,0.0,17.346153846153847,-17.346153846153847,0.0,17.394736842105264,0,4.0,-1
2023-09-12,Chile,Colombia,0.3,0.3,0.0,0.9,1.7,0.5,0.3,0.4,0.0,0.0,0.6,-0.6,1500,1975,-475,0.5,0.4083204930662558,1500.0,2469.633333333333,-969.6333333333332,0.5,0.9166666666666669,0.7,0.9,-0.20000000000000007,0.0,4.666666666666667,-4.666666666666667,0.0,23.33333333333333,-23.33333333333333,0.0,13.22222222222222,0,4.0,0
2023-09-12,Cameroon,Burundi,0.3,0.2,0.09999999999999998,1.2,1.2,1.1,1.5,0.09999999999999987,1.0,0.0,0.2,-0.2,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.6818181818181817,0.5,0.7,0.7,0.0,3.75,0.0,3.75,14.0,0.0,14.0,15.0,0.0,0,2.0,1
2023-09-12,Norway,Georgia,0.4,0.6,-0.19999999999999996,1.2,1.4,2.0,1.4,-0.8,0.0,0.2,0.0,0.2,1912,1500,412,0.3765501691093574,0.5,2635.433333333333,1500.0,1135.433333333333,0.793548387096774,0.5,1.0,0.7,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,1
2023-09-12,Spain,Cyprus,0.5,0.1,0.4,2.2,0.7,0.6,2.3,1.6,0.5,0.2,0.0,0.2,2165,1500,665,0.5902688860435339,0.5,2774.566666666667,1500.0,1274.566666666667,0.8899686520376175,0.5,1.0,0.7,0.30000000000000004,7.0,0.0,7.0,20.708661417322837,0.0,20.708661417322837,15.34640522875817,0.0,0,3.0,1
2023-09-12,Italy,Ukraine,0.5,0.5,0.0,1.5,1.3,1.5,0.9,0.0,0.5,0.0,0.0,0.0,1500,1500,0,0.5,0.5,2564.8,1500.0,1064.8000000000002,0.8610465116279069,0.5,0.7,0.7,0.0,3.954545454545455,0.0,3.954545454545455,17.274193548387096,0.0,17.274193548387096,14.0,0.0,0,3.0,1
2023-09-12,Malta,North Macedonia,0.2,0.3,-0.09999999999999998,0.7,2.6,1.2,1.9,-0.5,0.0,0.0,0.0,0.0,1500,1500,0,0.5,0.5,1500.0,1500.0,0.0,0.5,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,-1
